Product_ID;Product_Category_Name;Product_Weight_Gr;Product_Length_Cm;Product_Height_Cm;Product_Width_Cm
6abe34a6ed575743a8803dd6dd7ee5cd;Furniture_Decor;1100;65;11;20
fd7d446e2582c5bbc8be63f9179e98ac;Pet_Shop;150;23;23;23
92b82f3b6d4670bba0ae207094f1d226;Furniture_Decor;10100;60;10;40
abe90b94fe9bb697a9f2bd7e25029c2f;Audio;1360;28;21;24
8a26f391ab8b209f67d87dd358f6f004;#N/A;2200;24;28;24
dd231637766e756fd1cf2fd80501fce1;Fashion_Male_Clothing;750;30;10;28
21c080d8ac76a1d2b095d6353864a24f;Furniture_Decor;20550;65;25;25
72d3bf1d3a790f8874096fcf860e3eff;Toys;583;20;21;20
e9ceb9123d3103b7ad293c168dd3a547;Bed_Bath_Table;6410;50;26;44
871760e304a33f81d67fc135d2c437ac;Bed_Bath_Table;1950;43;8;33
ae8075d523c78e51b70c30ec84497683;Sports_Leisure;500;23;4;13
7983db6d188350c1bd47183bb7fb0049;Furniture_Decor;7400;40;38;40
724108b75f8ef4c9984daac0dcadc482;Sports_Leisure;125;15;9;16
fcf8767deaa2d325a3150d5bcb8acbea;Health_Beauty;350;19;12;13
b516bcd976124fe39effaa262a2d295c;Computers_Accessories;217;35;7;29
8820ae0ed6d06aa20f6ff430acb8651d;Baby;450;69;11;11
bc072f287b475a918c00b3478d1bcef9;Auto;2500;21;18;16
027e1564c58eb02f39089b2b1f28d5e0;Fashion_Shoes;1400;22;12;33
b10d71016458b5278240f4ff330f5d3a;Home_Appliances;150;18;8;13
97b3b8e8ed22d0ceb3b3c520e806a334;Electronics;200;22;14;17
758eb93d6519618b22b2721413074847;Home_Confort;1650;30;18;50
6bb18295cc019bf3b6dc7c773411d530;Arts_And_Craftmanship;1900;19;16;16
3f879754671b3c5cc288f787246b10a1;Fashion_Bags_Accessories;100;16;6;13
22633013199a5fbb2c0094a6e2802386;Toys;600;25;30;20
3c025396e63ff6925a3b68781e8b3456;Musical_Instruments;100;16;9;11
a7216be504e1ff211b67479ab193a552;Housewares;5200;50;23;27
3631b85819ccd66432f8e4b5fb568cf2;Housewares;150;16;9;11
c43b672f48eaccbecc94cdf6b4f53485;Health_Beauty;150;20;10;15
c224f464aeeb2c6af33f0682a181efa7;Housewares;12600;16;2;11
f2d362fbb792bbe0233ab254111eca4e;Health_Beauty;800;34;15;38
731509faf04a1b5119c24cc34f0d790e;Perfumery;550;16;16;22
45d632f44d8cf0d14da29f0bb204524c;Furniture_Decor;1000;16;31;16
cd9e2444207cd970011fe53c19d72caa;Furniture_Decor;550;29;16;14
5f315c482ee138f3766f5a9169f16ba6;Watches_Gifts;250;16;11;11
71e2b3f30ba90c0eeaf3d43ec349ca8c;Health_Beauty;500;16;2;11
a142a106133a43bc55573a6a77be9d57;Air_Conditioning;300;20;5;16
0df08d9f73f6c9aece41672e5f3c9cda;Fashion_Bags_Accessories;200;19;3;17
75a320dd19d196149ee1514926d97bff;Musical_Instruments;400;16;8;12
7b1f8f93b6f8c691bb739451774f07b0;Auto;600;20;20;20
867860cb9f8724722b424497dfe1d491;Bed_Bath_Table;1100;20;16;20
f2b264b1a4602b87d64eebefc899c1d0;Garden_Tools;1000;30;15;30
9cfca0dc6dd43d12b7de84a5e1e0a429;Bed_Bath_Table;750;39;3;27
c925e3dea45558e88442e52f0cf3d7e9;Auto;200;23;3;16
24d746a5965b583493871d11f75b1068;Musical_Instruments;1000;40;40;30
b891c682fc2f37ea421cd3bf2f4fcd00;Housewares;450;16;25;11
755073cc68bc18919f48e8544dcd73d7;Signaling_And_Security;1250;17;32;29
29d405763934f77ce87d3cdad21b7805;Health_Beauty;2000;33;25;33
e2f714fbe2ae1f8ef2d9827295ddc972;Bed_Bath_Table;550;16;10;16
947c79ffdc05997e940df6e00bc8a82e;Health_Beauty;204;18;18;18
9c4a4597e2a9508d9e9f329fb27650b8;Watches_Gifts;600;18;9;15
862112f0c6327bdb9d1c52176ce1d482;Consoles_Games;200;19;4;11
51d6e4daf9bf0f6a2920a4bd23be3960;Fixed_Telephony;804;17;13;14
78e780df15a8af21016b07b8f03b8904;Health_Beauty;500;16;18;11
cf9acdb2a4cecac3bd28a9a3e7bbe615;Auto;15850;56;15;15
0645b477d9a79945e55ec6be1605b5a0;Toys;1200;40;28;28
b5fd066805e6dbd581736d37d6313bb3;Furniture_Decor;3000;69;11;11
d23f2f3a0d52d3cb9effc0e11bae4bff;Furniture_Living_Room;18700;50;65;50
4b5e26931a0b0d3a690a3f520329a975;Sports_Leisure;9450;85;10;33
e93a471ae7f8acd97e41203e59a434e6;Furniture_Decor;1525;39;15;15
8dfb62dd226c4b734e5a51fc114de949;Furniture_Decor;2000;40;40;11
0f370babdc8148e1dd9d4bfc3235982a;Watches_Gifts;200;16;2;11
4deb009c36a910076a023947a7929201;Consoles_Games;157;17;8;13
99261353f5a1325e45c9f6e6c81ca0f3;Electronics;100;17;8;12
528f7f36cb42efa01708315b00ced778;Furniture_Decor;3000;69;11;11
582c166bb305eb330d28695a084720c1;Furniture_Decor;11750;53;42;38
4105d1e0439f5f75b5da2a645905d747;Toys;900;20;20;22
300a260403e9dddec957d7f272faf20e;Bed_Bath_Table;815;16;50;40
e3f7b3cbb0ccf1f1e361e6974b22e346;Bed_Bath_Table;650;16;10;16
e952feb7c657aae141c56f208088d511;#N/A;600;16;30;11
98f129cbe241892b96fca3363f2caed4;Construction_Tools_Safety;300;17;7;17
210927ec4e766c525d07a1c17d4bb578;Stationery;150;20;20;20
3c949f7dabf571691248f935a0063fbd;Health_Beauty;150;20;10;20
918f54d64e36db4f2560c49199e64e12;Computers_Accessories;150;16;8;11
2d1a8b45479472a709ff5e6be0f1341f;Furniture_Living_Room;29600;50;60;65
7aafb113cc4cdd6f842135ceb2ba4b50;Sports_Leisure;1950;25;45;25
8019fbe8d40bc84f08ced347ed6908d4;Furniture_Decor;13700;100;7;90
8b100f92b312e18e03f0ee8f0c0011bd;Fashio_Female_Clothing;200;16;2;20
089245791e0895da94a8791bd68a2085;Auto;150;20;20;20
1b930f20f389f3e3d057b9e3e85ca83d;#N/A;600;38;5;27
994e65eb77f3501f497e7fd860b0ea9e;Garden_Tools;1000;33;14;14
9bfc55df037ce3ac01bfd84781adf7e5;Audio;530;19;14;15
70358ca9f95694a2b9e41eed6edbd7b3;Computers_Accessories;150;36;2;28
cb1b037c120d9dad45d63a2723e46f18;Luggage_Accessories;7700;18;64;40
5317ab3252cac4ab9097bcf38a826663;Computers_Accessories;5400;44;44;24
465b705779143ae0e43048b1a25007a1;Computers_Accessories;300;23;5;15
0e7467f597732a74c1f98f7703117626;Health_Beauty;50;16;11;16
9c5cec867c62c0ec4674b002eb1c3e0c;Home_Appliances;15875;54;46;32
8814548104f71bb92ca911ffbe3fcfca;Musical_Instruments;1850;25;10;30
711032db75fae9c76c17020aa359a99d;Telephony;296;16;9;22
82c3ea364e5480f335f6743ee725a921;Computers_Accessories;275;16;5;20
cd6141650f23cd9f6bd573a52d7af39a;Furniture_Decor;1100;30;20;30
63888810573fd78e60644cdf803cd2fa;Sports_Leisure;100;16;16;11
5ccdfc35d9cff8db4fa46b83d5712899;Pet_Shop;15700;81;19;60
6ac3978babf6ca76087369391bb6ce5a;Housewares;1683;25;22;22
8528c3cdea861b628e7628da757ba5a7;Auto;300;16;5;11
6deaf130a6ca84c4f96de7804880660b;Consoles_Games;1000;20;30;20
69ae89e3948c9332822d27357a23b014;Fashion_Bags_Accessories;800;20;10;20
3c839ed874f2e0444a38bfc8daf5ad5e;Housewares;9550;29;66;29
9fd8c99aa3c0ce6aa140bc8cce4ce462;Housewares;1250;23;26;20
0ecad0adea69d2b6331c84db4876d15f;Computers_Accessories;250;25;5;19
403f76f6cb6bac59fe7dcb462ec42ac3;Furniture_Decor;1100;27;18;27
6e7068f054aef49b1900247c5c1b752b;Auto;100;20;10;20
5eae236b07a8c5db6299c7f9c3ba2e6e;Food_Drink;200;33;21;27
74706845a60b5ad457b7fa501aca8b93;Cool_Stuff;11000;40;40;40
e919bdbe0314f5cef7d86707f9d89c1e;Housewares;675;18;21;16
110adb18eeba9a0984478ee3c9302e16;Auto;550;16;21;18
837f3d09b625825bd84bfccb1f51d8be;#N/A;300;20;6;26
7abbaef823e4f46c3658df45933a06ae;Housewares;1600;30;30;30
54a0f3e8ca45ad0d439759eda20c864d;Telephony;250;16;16;16
374ec50a47f4522268202535a9b0e821;Telephony;200;19;4;20
c697e67e0129d1836951f781a913cb4a;Bed_Bath_Table;650;16;10;16
f79e80cef766188c58d8231218a2ae3d;Furniture_Decor;1550;105;3;70
c0747e098550ba48a597e31baf37f519;Pet_Shop;500;16;5;11
e9beecfff0ff694e24d6e8d18c855fbd;Toys;275;20;7;13
58f1f70c378b16f78eff44c7104aa772;Sports_Leisure;1400;34;16;23
550879cea3c81b3cf707362060e4fa0d;Health_Beauty;300;18;18;18
140864d89d0171d33aa847a99fbb1787;Housewares;1205;31;15;23
fe2f068d3b10f48ac104cd8c8dbcdfe8;Sports_Leisure;450;25;25;25
e47b2f2b628e82c961a82a68a4400339;Small_Appliances_Home_Oven_And_Coffee;400;20;11;11
cf4f52b8f3c906f11d98e8866614f140;Agro_Industry_And_Commerce;600;30;15;15
8f5cd67d0e2be158ff1e6c0b841686a4;Telephony;350;17;4;12
95dacbf52db1d378303344b43f821cb6;Furniture_Decor;1700;33;8;23
7f04dc0b85182744b422109acd2d40f5;Office_Furniture;9225;53;53;18
b31c4e55a23622a7ed5c0a2db4e43f1b;Sports_Leisure;1000;51;16;11
c7bcab3a7039340cf46705f43bab3ee2;Bed_Bath_Table;1200;40;7;34
205448428c05215b1d0bd5c9d2a1ee3c;Bed_Bath_Table;733;28;2;23
cb07b3df7c64648bbeceb85cacd464c9;Garden_Tools;1900;20;20;20
9a98180ffbd0765e89f11cc8dd2385f4;Furniture_Decor;1500;38;7;28
3cb39171fd36c50097f2dedbbe0dfe6e;Auto;100;17;10;15
060c584206d08377a1408fd7afc08b0f;Sports_Leisure;14000;105;18;18
2794308672e65bc5a970a627ddb9b0f1;Housewares;500;105;19;13
db12ac2c4b6f38f091e197cece7d4a3e;Furniture_Decor;900;16;16;16
753531d6b13f62a1aae9baefa606a470;Health_Beauty;500;18;16;14
5e72175cdfc45b8211c357f26d5c3b01;Bed_Bath_Table;533;54;6;37
52fa1c39166d4ec1aaeb465c2e4ed999;Stationery;150;16;10;15
53d090c54ee11e8f6ea8cedfcce57519;Furniture_Decor;900;86;4;11
c6cd44f8f6b12ff7a20d0b51ff3bfc82;Toys;800;16;30;16
0829c25b4a3efca7651f07cd4b8e05bc;Computers_Accessories;100;16;4;14
6252b27a90918a7503170102a8b630a9;Electronics;300;19;6;13
65e3848513c9ab70bf542e5d694cf072;Health_Beauty;575;25;13;14
78fad3f4efdb56669eb01fbabfe93b44;Watches_Gifts;850;18;12;15
7970fc94b50ea49cd73d4f2910f2f5c7;Furniture_Decor;7950;65;7;65
efa00ca4229c1a9fa813fd0a872cbb1e;Perfumery;550;24;8;15
5ff4076c0f01eeba4f728c9e3fa2653c;Drinks;2000;19;38;19
a4c2f0735962e3bcce149351d387ffd9;Sports_Leisure;1000;23;21;21
db6065d633b0e40022ef1de6181bd1dc;Toys;450;18;12;12
eee06252189d5bb575a31c9672cd67ed;Auto;1900;48;10;40
25c609f360a2c4de3b112e3fd9a16a24;Auto;3225;39;14;26
797db4aaf1d7db19f13d21423f07b8e1;Auto;22900;87;40;30
6a869de4b940e2bb63a0f869754a9c34;Auto;723;23;15;15
55403fdc84a027ae6565b360af50e1ee;Perfumery;5446;21;14;18
067f55bc1dd1107c9be607b643d433b3;Auto;550;20;10;15
638a9114d65182d28b1cf8a99e72d90e;Construction_Tools_Construction;2450;35;27;29
2835bf7dc6f51f7dcd51d2ca3ab60ce9;Furniture_Decor;1600;32;12;30
aa29e7cef9f6eac9436c8e91ad9d8190;Computers_Accessories;600;18;9;16
061b1614b0e2a54bb06f23af8308b55d;Telephony;350;17;4;12
4107643eab592b95cf9d0e376d522aeb;Bed_Bath_Table;6450;30;30;30
c3f0567155098730c30259bf19b54fdc;Baby;200;20;10;20
00c1e6d55fe174bfbb179257255e49bb;Cool_Stuff;187;17;13;14
b80bd0ecf8c5136d199aa50b63dbaf6c;Furniture_Bedroom;9000;59;9;37
40b6762970c412b5b5392cd0d4c006b1;Furniture_Decor;1200;34;8;22
8ec34ae48c0cc0ed37d37f31aad47c99;Auto;700;80;4;11
01af6a4592d74b6d41ceeede0bd8b417;Sports_Leisure;6600;105;15;25
8ba1c0c3f71e72e2a934dbbb99314d71;Health_Beauty;450;16;2;11
159afb2051a2a69bcd9a594ce5ed6452;Luggage_Accessories;950;12;32;46
4f017feb2973d563da787c6ac3073b44;Sports_Leisure;2600;16;50;16
3f865b4848677595ed67740b3330d99e;Computers_Accessories;375;20;10;16
33a8f9ff2a9a41c0c49a24d12e106151;Housewares;350;20;8;13
c98141af5de0ad24a74753a12a9eb40b;Watches_Gifts;350;18;12;16
16765bcb7b5644f6fd28a40c0cfa2a97;Health_Beauty;2550;16;14;15
bef21943bc2335188429e1638ef99b81;Telephony;200;16;2;12
de2505e32f3a22f6b80bb58d798c4ccf;Stationery;850;16;4;11
1361837a82c3ee5591e56958e3d89bce;Home_Construction;9500;30;35;30
4338d9da0d2fabd85d1f0adb30b2789d;Housewares;250;20;13;16
2fa0dd76935b81bb4fe9cc959138758d;Housewares;200;30;10;20
13a3c6eda5d4bac4227c158ff70f0a8e;Fashion_Underwear_Beach;400;17;9;27
c8d90cfcce13c0471dc483876a080e87;Telephony;275;18;4;12
a35908642db2ef18437c352a421035ef;Garden_Tools;13300;46;40;46
a7206a94bef040212c063390c1f2e4e0;Health_Beauty;1750;23;23;23
957f6d6b55b78746f89e976cba785440;Furniture_Decor;1450;25;20;20
315affd5901833621c947264eb9f2588;Watches_Gifts;300;16;11;11
c2613aec0520c43e665ff0d037adbfa7;Telephony;100;19;3;11
f05901e010ebaa3924276751a35e6004;Furniture_Decor;500;45;15;35
5d43da09d9bdd70109b2cccd41632a06;Luggage_Accessories;1500;41;15;29
862f17dc2045dfd49116593f512037e0;Fashion_Bags_Accessories;200;16;2;11
25e8c983d94d410066929065c0d9cf53;Bed_Bath_Table;1650;40;6;30
775596b5ab8f1cb5890c7263c1c92bc4;La_Cuisine;2200;84;12;15
1dddcf66e6d46f1b94005221d92c6eca;Housewares;5550;38;14;14
84ec53de4608c94e064a22e2840807d2;Housewares;1400;30;30;30
2f07e976774b91520e17dd3b2dba73c3;Air_Conditioning;6750;59;17;37
691e72a37278e33ac031c3976358446b;Toys;900;40;12;30
daa5000b84b8bd4a9e8e622f154ac0c5;Health_Beauty;150;16;7;15
76d1a1a9d21ab677a61c3ae34b1b352f;#N/A;550;16;7;11
b4763c2caeeac2424b64aa199789b81b;Computers_Accessories;1100;31;12;11
64ab807f335fbe6aed126b2b5a094538;Furniture_Decor;1250;28;9;21
2c01eb4d04c415d2ddef3a769b61a426;Stationery;400;40;20;20
be93f4f9930c70a83456e2c9cb408a85;Consoles_Games;200;17;2;12
28ac6d1bba15836f62a2a4a561aa89fb;Housewares;900;45;10;38
1e2d91422457309faff377cfb67db149;Housewares;6250;48;30;32
b121f98815a33782f552005a2f39c6a1;Fashion_Bags_Accessories;300;16;16;11
6802aa790a9a2217f0019b44973c8268;Sports_Leisure;850;60;15;15
3d77287739b6bf1ac163ce2d77570ada;Furniture_Decor;30000;60;70;60
2a303002260ff8749ef2a438413895bf;Health_Beauty;100;19;7;12
fcf4c9a897ae906e5a467ebf4589dffd;Baby;987;25;25;25
c571ff0670b81b663ed2dd31338c5ad5;Housewares;500;16;18;17
69594b9c8acebfbd1bbc19f782680d4c;Consoles_Games;600;30;20;30
837b5c6df9ceb8a9c604e78fde0e60a2;Computers_Accessories;250;39;2;30
0d94e21c8156ffa3dcb77cb1d456ef80;Cool_Stuff;50;61;61;61
2fab6789523833dd6179314d5c7da56f;Furniture_Decor;300;16;26;20
68e6e8fd8c5f5b252b105d00daa9b57b;Office_Furniture;13800;39;13;102
6a56304794f91b7996022b7ce5337371;Stationery;3499;29;37;30
331e79a28ee5afbb321a3146653085f2;Office_Furniture;10725;57;55;22
7d08c685504c66533015d5366856da12;Toys;400;25;15;30
ab6edd00a29d1e29948284a492497854;Home_Appliances;300;20;13;12
381402fe1e8aa91c45f813615ab5a596;Watches_Gifts;400;16;11;20
67cf741b2e7fa5801046eeb8b95b8aa8;Telephony;250;17;4;12
3ae687254f61c1ee2d53a48299fc2cc7;Auto;600;60;8;40
cfc37213adcf7bc0a35084f70a312b13;Musical_Instruments;990;30;9;13
c5b6cb0ce3279d64025831b972bf5dee;Stationery;6050;38;30;28
00a0db09dc7c94d512ec51900141ed69;Computers_Accessories;400;23;7;15
46fce52cef5caa7cc225a5531c946c8b;Health_Beauty;54;22;2;15
a8aae2d57f0b7d4b495da36a2ea21385;Costruction_Tools_Garden;3300;28;28;23
dd995c28b8042ed14cdc71daf16dc2cf;Housewares;950;27;14;18
f98669b114883609dce5f0ded424d81b;Auto;5850;78;4;47
1e303cde4e3a92980a46ccb221a22e11;Housewares;2700;42;14;12
4bc694564c0e9e411942047bec1c0515;Garden_Tools;350;25;5;16
21d7610668a41f5ef8f24bfa0e13b315;Electronics;7738;58;28;40
069b1293b22c9d000af947225ce14791;Luggage_Accessories;20500;60;40;40
f2577870331ed710015cbfb36ce2e027;Baby;6200;75;15;50
bcc8dd5518ca336cfcdbb681592df5e3;Toys;7400;60;18;40
368ba390a67a37fa114450dc1f19e047;Fashion_Bags_Accessories;100;16;5;16
bf730d49d016a80c9c66b4c1768a7933;Pet_Shop;4300;53;20;33
4428c8810d85a949afe441cc0d33f756;Furniture_Decor;2600;69;11;11
cac2a35a7d2ff513045a3114a29b4398;Computers_Accessories;225;16;19;20
7ccf77a35a771800776f1cdcb41b6f97;Watches_Gifts;383;19;12;15
f79b6b10ce5885fa36adf4f013681939;Fashion_Bags_Accessories;100;22;2;19
c7dd52c6177b277973286c741e7894cb;Toys;600;17;10;12
b41170a9996e74afc789cb4e75ad205a;Construction_Tools_Construction;800;25;16;16
7f253218cda162fcc215fd4e0768b00c;Cool_Stuff;2000;28;19;21
013ee64977aaa6b2b25475095162e0e9;Bed_Bath_Table;1350;45;10;55
dd2f30521d540d49a7f2b94cbc99a4d1;Housewares;1150;19;22;19
acfb0b4f47e06f58c0c87f9012418921;Sports_Leisure;400;17;6;11
d00f6c52d2730de05fb409f09ab6e732;Housewares;2150;30;19;25
63f9b908e4626ece2e47cec24ff8dd9c;Health_Beauty;367;16;14;13
5cbd94dfca12072c25768e0885740408;Consoles_Games;225;16;6;11
189e7a415a45b6367968db09150ca2e5;Auto;950;32;6;29
624dfd4e171c102a6b6f50a83e522019;Construction_Tools_Construction;1050;35;30;21
3b53b6b3ce85cb52f521117e354480db;Watches_Gifts;350;16;12;11
1ec597ef2aaee9e73f32a970247f3192;Health_Beauty;300;26;26;11
073ec95c6cd3b2db5d9dc430dcb524a6;Computers_Accessories;400;16;8;11
72dd2e7b7e10b8a4083e53c7867c1564;Baby;83;19;8;12
57ba617c4fc4ceef2df5f1574e906320;Health_Beauty;383;18;12;12
e15cee02291017f6f12b4115ffb417e6;Furniture_Decor;700;100;5;20
96530fd162c17a87b70830cc5fb0f45c;Cool_Stuff;200;24;4;18
26a6bbf34441794b135d4d4642eeece9;Books_General_Interest;250;22;2;15
a62b367ed54e81983ba07fdb06d405fb;Housewares;1750;16;31;12
57fd9b6a2704d7c8c9c82380c2e60f83;Housewares;1400;30;30;30
a80de388aa0d0380e27081e741f8408f;Furniture_Decor;1350;69;11;11
3bc5164bc7f4be77002d6651da65c98c;#N/A;550;16;11;19
d0c7f4863cf1497a8bc855b8b09116bf;Health_Beauty;1400;23;13;23
a4ae122069f05f8ac775375a4f00a907;Telephony;100;19;3;11
11b2b219c6995bd51ac7973c2b352a0d;Bed_Bath_Table;1250;19;17;22
80cd00bb256df12dfc70fa63f2136586;Sports_Leisure;4147;35;29;16
b27f54561f44d7036b4c0a62349626ee;Bed_Bath_Table;850;45;15;25
c10b7cf3152ae68bd9b4713b2230080d;Home_Appliances;11100;16;16;11
ede21d9928e12f59d3dcd5586c77cf09;Music;1100;16;2;11
64bf5586d3916fc7f5b671afd0cfeb7a;Stationery;250;16;4;13
58eaed8e153f27f810f487f2c7ecc57f;Construction_Tools_Safety;53;18;13;16
0dee0be4ceb243fbbb1d185e5f08012d;Computers_Accessories;600;60;16;11
2dbb8a778d6cdc850691e7e18eea06ba;Toys;6350;37;27;37
effa78286556d5e79cda2b4aba96a534;Toys;700;20;30;31
6acb66c4ad0cd9bc25065f19c96e1eeb;Bed_Bath_Table;975;25;25;25
6df0c13a282c590880f960a873c2989d;Bed_Bath_Table;950;53;10;36
f1a052d6459a75dae281e66827d6df8b;Auto;2950;28;5;30
0367635ea4efa4eb15a29f1e05887851;Baby;1150;35;17;44
f72f94500a6463e91cc9ad3a4fa04234;Housewares;275;18;18;30
b5dfd307658435bd981ff29e6da7e77a;Baby;100;25;4;15
a3349ee806d1e1e98d582a2aba5cedcd;Bed_Bath_Table;350;105;20;20
5538ed283fd2d0e2a1151507e1cbd59c;Sports_Leisure;400;25;8;18
e6d256dd10cfa8e1f36c0423d2b3adff;#N/A;450;20;12;15
08c63555bbee955cad9c6a9feab9e9d4;Housewares;11350;43;35;34
e57bedf7c0f94f9691910b4e0fbf211a;Computers_Accessories;250;35;8;18
3f17be73cd550ddcf19e0e60c3fa14b2;Toys;484;25;16;18
73a1c27772beb35c2b0caf9a809570f8;Auto;150;25;15;15
35819a9e5342bae7ad7a0016460dee25;Electronics;150;24;8;12
c968bbc4dfb718031488d3f109fee500;Drinks;1400;18;32;22
7104eafd29c0b00fe99250034af0d978;Consoles_Games;998;27;13;24
1d8ff272f4ff5248bde1358ef928713f;Garden_Tools;900;30;20;35
cb69547b36cd7dd0fd98f7e6469dfd51;Stationery;850;40;15;30
a188cd985f0f3f455caaba35a00dc5ff;Stationery;1100;30;20;40
f8abc2230f8edcb57a082b6ef696e481;Housewares;2200;16;21;11
3fa16862566852fd5dcdb4c0e24c9db6;Furniture_Decor;5300;30;35;30
a1b951b4a7ac3dcd035bc6532b95ffed;Health_Beauty;1050;27;25;19
3798521ff8982fd9b5a3e026676b7707;Bed_Bath_Table;800;37;23;35
ddebc97ddf43a9787d1ee7012e394ccc;Cool_Stuff;2300;22;29;16
9c522bd0c17e3f233d657b8faec798b6;Auto;2050;30;25;30
a07e8af7e44f533552dbfd94f480ef37;Books_General_Interest;350;30;5;30
f3f6c295f8683fd04c2a01c363db3ec5;Books_General_Interest;600;23;7;16
ba41a64f60b89524bea9c75894ffb760;Computers_Accessories;100;19;5;13
0c90ffc8c44fe5d3e020002cc4da9496;Books_Technical;150;22;2;15
6a984aca8806747c09165b7767a3204e;Cool_Stuff;16900;39;62;34
f520d24c6aa8c9b6e73e45517de7dad7;Auto;1550;42;19;25
77ddf7d9682490a7d50e7d580460d4c1;Stationery;1050;16;10;50
6c8b94e30aa28faa5184176c25f137cb;Home_Appliances;150;20;13;15
e23ad0cd69c2d088fce8285de421f61d;Pet_Shop;500;16;15;15
1aec9dac073154a4d6350ad0e773a191;Market_Place;200;22;6;14
b12d44209afd3493a2b1e4f19cf4ec19;Bed_Bath_Table;250;40;4;30
108fc05afc7b739e4a355e2bfa12bdc2;Baby;500;30;10;30
7a1ea9e2e4d3d489e8f3ff502a7f8458;Auto;1050;30;15;25
37e65c3560cce352429c7290f74bf7ec;Baby;1250;42;25;15
b4183f86c9a0c7a13138ff4575114f76;Toys;900;17;40;14
c235a7c2c9c539eb3e917705b18d690e;Sports_Leisure;1100;100;15;30
f5662ef809d3a6f3f5b0dc551aaa819a;Bed_Bath_Table;22200;56;38;48
7612378170dc7f2a3f9c0e3f57676e89;Pet_Shop;5400;55;25;16
2e1b5445dd65296e510e3e8c65ea7071;Luggage_Accessories;750;46;10;33
9d641daeb448e6a915e1f81234d4cd33;Watches_Gifts;350;21;14;14
a25e87065dc111adf2944d046ab3eda1;Perfumery;400;35;15;25
08662925c8120f25e41279a5527a005e;Computers_Accessories;750;28;22;16
b1631003bdbc3b1e876f83a7d851d74a;Perfumery;350;18;11;20
40776699299c733bc0fdbbebdbe8b9cc;Watches_Gifts;300;16;2;11
32b2a45c7698faf599ad250c65f6f633;Consoles_Games;300;20;30;20
a76bb75d78ce6aa4a5202051b4f88a83;Sports_Leisure;300;19;12;16
37108281cfb6d9fa07baf471f27eed76;Stationery;500;25;15;20
4040bd73d3a2de25d369512db5aad42a;Housewares;1400;32;14;28
13e144085fe0add29464aa5571df855d;Pet_Shop;1050;25;20;20
aa067411083105e630fe32dc30692555;Furniture_Decor;9550;35;45;45
5073cb7b965df5f1fea32e8728782a8f;Luggage_Accessories;1400;55;40;25
9f7878d3613e4e7f43b8a4860267a8d3;Housewares;1150;103;4;34
da776bf9b82768f68ed598d4bc16c5e1;Garden_Tools;450;20;15;20
93f9c7eb069e7ef8685ebe71ca606135;Telephony;1700;16;4;11
8d2ed4fec68ea93ec092cbab0e1a92b5;#N/A;200;16;5;15
8ac47b3ab13c68f49f10dde899674149;Dvds_Blu_Ray;2150;30;5;20
3ba707b28e8f14b4a194e442d1294cac;Garden_Tools;3550;52;11;20
c004dec0cc1cd5218c27fa8f338d42f3;Christmas_Supplies;1950;40;80;11
8ea331107c7373a412b73374be7c6736;Perfumery;600;16;2;11
d4670fa6cc31ee979c4cbd5904e0562a;Computers_Accessories;1050;32;12;20
937c825572d26b9e5a723527c6d625c6;Bed_Bath_Table;300;25;8;19
eaa3c87492892d3e6861f0939b4dbada;Home_Appliances;100;20;13;15
7cb1e417bdc1490f948ee59caccb6e1b;Health_Beauty;1050;43;9;23
03d03978afe1dc3c70e611629e8d8fe8;Sports_Leisure;1800;15;15;15
e84bf31698e5842d605c5aa9cfc8b02a;Housewares;1150;25;25;16
6a41e9f388cfee3b924ed19821527c21;Fashion_Underwear_Beach;200;19;9;27
81d34fb425382e189529a619f8f2c077;Auto;200;24;18;18
74a92612f70f4ae7bb26ead72c53b5d3;Bed_Bath_Table;800;45;15;35
c888fc3b5c58172f23548aa2bb94a8d6;Housewares;5375;29;31;41
20c74b29c2264ca5ddce774c34d98dc3;Costruction_Tools_Garden;10500;38;17;33
707e0fe138efb7009e1cd32efe19ce83;Auto;2050;41;31;31
4ede085df4efad73e78ee270b669f7aa;Health_Beauty;605;34;13;11
0daaaee8a33938591e1d5b980e65046e;Cool_Stuff;550;22;6;22
32155c6d462c8ed99e97be6be884475d;Health_Beauty;2050;25;16;22
ebccaf8ddfeb6858f6cf417708159453;Baby;1100;29;12;32
27855ab0b06ec76e035b2df0aefb5f39;Bed_Bath_Table;900;30;10;25
216fc7d2fe90eccd658f30cab5bafa83;Toys;550;22;12;17
cea2c8d87c3a6672684f57374dfc5703;Pet_Shop;200;16;2;11
a91296c6e53b452fe0c6a5a878a2a06a;Food_Drink;1250;16;35;11
67f95d5d22a25ae3c8c0651319c7d355;Housewares;681;39;7;28
d5b703c271f43f9c588a6f512a00f77e;Toys;150;16;7;20
01c69d0fbb0d9d8f42ac171ac1238233;Health_Beauty;30000;55;75;61
68c7b730377e83ef83e053ca3785b8d4;Toys;350;19;13;14
fa6033d3f009f79e0214038467cab55e;Auto;623;18;16;16
50d1502fbc61f2be86ac6855552fc1b5;Stationery;300;16;12;12
9a46ea3c561cf8075d59a39256461e73;Sports_Leisure;100;25;5;15
2b4042dfabc3fe9d3f16951a8e1a3b70;Housewares;900;38;9;21
3379df99dfd26b916bb666847bedab3e;Housewares;3250;35;55;25
7b2fc344801b7bd210743493b0cf9385;Telephony;100;19;3;11
